code,name,sector,exchange
002986,宇新股份,C 制造业,SZ
002987,京北方,I 信息技术,SZ
002988,豪美新材,C 制造业,SZ
002989,中天精装,E 建筑业,SZ
002990,盛视科技,I 信息技术,SZ
002991,甘源食品,C 制造业,SZ
002992,宝明科技,C 制造业,SZ
002993,奥海科技,C 制造业,SZ
002995,天地在线,L 商务服务,SZ
002996,顺博合金,C 制造业,SZ
002997,瑞鹄模具,C 制造业,SZ
002998,优彩资源,C 制造业,SZ
002999,天禾股份,F 批发零售,SZ
003000,劲仔食品,C 制造业,SZ
003001,中岩大地,E 建筑业,SZ
003002,壶化股份,C 制造业,SZ
003003,天元股份,C 制造业,SZ
003004,声迅股份,I 信息技术,SZ
003005,竞业达,I 信息技术,SZ
003006,百亚股份,C 制造业,SZ
003007,直真科技,I 信息技术,SZ
003008,开普检测,M 科研服务,SZ
003009,中天火箭,C 制造业,SZ
003010,若羽臣,I 信息技术,SZ
003011,海象新材,C 制造业,SZ
003012,东鹏控股,C 制造业,SZ
003013,地铁设计,M 科研服务,SZ
003015,日久光电,C 制造业,SZ
003016,欣贺股份,C 制造业,SZ
003017,大洋生物,C 制造业,SZ
003018,金富科技,C 制造业,SZ
003019,宸展光电,C 制造业,SZ
003020,立方制药,C 制造业,SZ
003021,兆威机电,C 制造业,SZ
003022,联泓新科,C 制造业,SZ
003023,彩虹集团,C 制造业,SZ
003025,思进智能,C 制造业,SZ
003026,中晶科技,C 制造业,SZ
003027,同兴科技,N 公共环保,SZ
003028,振邦智能,C 制造业,SZ
003029,吉大正元,I 信息技术,SZ
003030,祖名股份,C 制造业,SZ
003031,中瓷电子,C 制造业,SZ
003032,传智教育,P 教育,SZ
003033,征和工业,C 制造业,SZ
003035,南网能源,M 科研服务,SZ
003036,泰坦股份,C 制造业,SZ
003037,三和管桩,C 制造业,SZ
003038,鑫铂股份,C 制造业,SZ
003039,顺控发展,D 水电煤气,SZ
003040,楚天龙,C 制造业,SZ
003041,真爱美家,C 制造业,SZ
003042,中农联合,C 制造业,SZ
003043,华亚智能,C 制造业,SZ
003816,中国广核,D 水电煤气,SZ
300001,特锐德,C 制造业,SZ
300002,神州泰岳,I 信息技术,SZ
300003,乐普医疗,C 制造业,SZ
300004,南风股份,C 制造业,SZ
300005,探路者,C 制造业,SZ
300006,莱美药业,C 制造业,SZ
300007,汉威科技,I 信息技术,SZ
300008,天海防务,C 制造业,SZ
300009,安科生物,C 制造业,SZ
300010,ST豆神,I 信息技术,SZ
300011,鼎汉技术,C 制造业,SZ
300012,华测检测,M 科研服务,SZ
300013,新宁物流,G 运输仓储,SZ
300014,亿纬锂能,C 制造业,SZ
300015,爱尔眼科,Q 卫生,SZ
300016,北陆药业,C 制造业,SZ
300017,网宿科技,I 信息技术,SZ
300018,中元股份,C 制造业,SZ
300019,硅宝科技,C 制造业,SZ
300020,ST银江,I 信息技术,SZ
300021,大禹节水,N 公共环保,SZ
300022,吉峰科技,F 批发零售,SZ
300024,机器人,C 制造业,SZ
300025,华星创业,I 信息技术,SZ
300026,红日药业,C 制造业,SZ
300027,ST华谊,R 文化传播,SZ
300030,阳普医疗,C 制造业,SZ
300031,宝通科技,I 信息技术,SZ
300032,金龙机电,C 制造业,SZ
300033,同花顺,J 金融业,SZ
300034,钢研高纳,C 制造业,SZ
300035,中科电气,C 制造业,SZ
300036,超图软件,I 信息技术,SZ
300037,新宙邦,C 制造业,SZ
300039,上海凯宝,C 制造业,SZ
300040,九洲集团,D 水电煤气,SZ
300041,回天新材,C 制造业,SZ
300042,朗科科技,C 制造业,SZ
300043,星辉娱乐,I 信息技术,SZ
300044,*ST赛为,I 信息技术,SZ
300045,华力创通,C 制造业,SZ
300046,台基股份,C 制造业,SZ
300047,天源迪科,I 信息技术,SZ
300048,合康新能,C 制造业,SZ
300049,福瑞医科,C 制造业,SZ
300050,世纪鼎利,I 信息技术,SZ
300051,琏升科技,I 信息技术,SZ
300052,中青宝,I 信息技术,SZ
300053,航宇微,C 制造业,SZ
300054,鼎龙股份,C 制造业,SZ
300055,万邦达,C 制造业,SZ
300056,中创环保,C 制造业,SZ
300057,万顺新材,C 制造业,SZ
300058,蓝色光标,L 商务服务,SZ
300059,东方财富,J 金融业,SZ
300061,旗天科技,L 商务服务,SZ
300062,中能电气,C 制造业,SZ
300063,天龙集团,L 商务服务,SZ
300065,海兰信,C 制造业,SZ
300066,三川智慧,C 制造业,SZ
300067,安诺其,C 制造业,SZ
300068,ST南都,C 制造业,SZ
300069,金利华电,C 制造业,SZ
300070,碧水源,N 公共环保,SZ
300071,福石控股,L 商务服务,SZ
300072,海新能科,C 制造业,SZ
300073,当升科技,C 制造业,SZ
300074,华平股份,I 信息技术,SZ
300075,数字政通,I 信息技术,SZ
300076,*ST宁视,C 制造业,SZ
300077,国民技术,C 制造业,SZ
300078,思创智联,C 制造业,SZ
300079,数码视讯,C 制造业,SZ
300080,易成新能,C 制造业,SZ
300081,ST恒信,I 信息技术,SZ
300082,奥克股份,C 制造业,SZ
300083,创世纪,C 制造业,SZ
300084,海默科技,B 采矿业,SZ
300085,银之杰,I 信息技术,SZ
300086,康芝药业,C 制造业,SZ
300087,ST荃银,A 农林牧渔,SZ
300088,长信科技,C 制造业,SZ
300091,*ST金灵,C 制造业,SZ
300092,科新机电,C 制造业,SZ
300093,金刚光伏,C 制造业,SZ
300094,国联水产,C 制造业,SZ
300095,华伍股份,C 制造业,SZ
300096,ST易联众,I 信息技术,SZ
300097,智云股份,C 制造业,SZ
300098,高新兴,I 信息技术,SZ
300099,尤洛卡,C 制造业,SZ
300100,双林股份,C 制造业,SZ
300101,振芯科技,I 信息技术,SZ
300102,乾照光电,C 制造业,SZ
300103,达刚控股,C 制造业,SZ
300105,龙源技术,C 制造业,SZ
300106,西部牧业,C 制造业,SZ
300107,建新股份,C 制造业,SZ
300109,新开源,C 制造业,SZ
300110,华仁药业,C 制造业,SZ
300111,向日葵,C 制造业,SZ
300112,万讯自控,C 制造业,SZ
300113,顺网科技,I 信息技术,SZ
300115,长盈精密,C 制造业,SZ
300118,东方日升,C 制造业,SZ
300119,瑞普生物,C 制造业,SZ
300120,经纬辉开,C 制造业,SZ
300121,阳谷华泰,C 制造业,SZ
300122,智飞生物,C 制造业,SZ
300123,ST亚光,C 制造业,SZ
300124,汇川技术,C 制造业,SZ
300125,聆达股份,C 制造业,SZ
300126,锐奇股份,C 制造业,SZ
300127,银河磁体,C 制造业,SZ
300128,锦富技术,C 制造业,SZ
300129,泰胜风能,C 制造业,SZ
300130,新国都,C 制造业,SZ
300131,英唐智控,F 批发零售,SZ
300132,诺斯贝尔,C 制造业,SZ
300133,华策影视,R 文化传播,SZ
300134,大富科技,C 制造业,SZ
300135,宝利国际,C 制造业,SZ
300136,信维通信,C 制造业,SZ
300137,先河环保,C 制造业,SZ
300138,晨光生物,C 制造业,SZ
300139,晓程科技,B 采矿业,SZ
300140,节能环境,N 公共环保,SZ
300141,和顺电气,C 制造业,SZ
300142,沃森生物,C 制造业,SZ
300143,盈康生命,Q 卫生,SZ
300144,宋城演艺,R 文化传播,SZ
300145,南方泵业,C 制造业,SZ
300146,汤臣倍健,C 制造业,SZ
300147,*ST香雪,C 制造业,SZ
300148,天舟文化,R 文化传播,SZ
300149,睿智医药,M 科研服务,SZ
300150,世纪瑞尔,I 信息技术,SZ
300151,昌红科技,C 制造业,SZ
300152,*ST动力,C 制造业,SZ
300153,科泰电源,C 制造业,SZ
300154,瑞凌股份,C 制造业,SZ
300155,安居宝,C 制造业,SZ
300157,新锦动力,C 制造业,SZ
300158,振东制药,C 制造业,SZ
300159,新研股份,C 制造业,SZ
300160,秀强股份,C 制造业,SZ
300161,华中数控,C 制造业,SZ
300162,雷曼光电,C 制造业,SZ
300163,先锋新材,C 制造业,SZ
300164,通源石油,B 采矿业,SZ
300165,天瑞仪器,C 制造业,SZ
300166,东方国信,I 信息技术,SZ
300167,ST迪威迅,I 信息技术,SZ
300168,万达信息,I 信息技术,SZ
300169,天晟新材,C 制造业,SZ
300170,汉得信息,I 信息技术,SZ
300171,东富龙,C 制造业,SZ
300172,中电环保,D 水电煤气,SZ
300173,ST福能,C 制造业,SZ
300174,元力股份,C 制造业,SZ
300175,朗源股份,C 制造业,SZ
300176,鸿特科技,C 制造业,SZ
300177,中海达,C 制造业,SZ
300179,四方达,C 制造业,SZ
300180,华峰超纤,C 制造业,SZ
300181,佐力药业,C 制造业,SZ
300182,捷成股份,R 文化传播,SZ
300183,东软载波,C 制造业,SZ
300184,力源信息,F 批发零售,SZ
300185,通裕重工,C 制造业,SZ
300187,永清环保,N 公共环保,SZ
300188,国投智能,I 信息技术,SZ
300189,神农种业,A 农林牧渔,SZ
300190,维尔利,N 公共环保,SZ
300191,潜能恒信,B 采矿业,SZ
300192,科德教育,P 教育,SZ
300193,佳士科技,C 制造业,SZ
300194,福安药业,C 制造业,SZ
300195,长荣股份,C 制造业,SZ
300196,长海股份,C 制造业,SZ
300197,节能铁汉,N 公共环保,SZ
300198,*ST纳川,C 制造业,SZ
300199,翰宇药业,C 制造业,SZ
300200,高盟新材,C 制造业,SZ
300201,海伦哲,C 制造业,SZ
300203,聚光科技,C 制造业,SZ
300204,舒泰神,C 制造业,SZ
300205,*ST天喻,C 制造业,SZ
300206,理邦仪器,C 制造业,SZ
300207,欣旺达,C 制造业,SZ
300209,行云科技,F 批发零售,SZ
300210,森远股份,C 制造业,SZ
300211,*ST亿通,C 制造业,SZ
300212,*ST易录,I 信息技术,SZ
300213,佳讯飞鸿,C 制造业,SZ
300214,日科化学,C 制造业,SZ
300215,电科院,M 科研服务,SZ
300217,东方电热,C 制造业,SZ
300218,安利股份,C 制造业,SZ
300219,鸿利智汇,C 制造业,SZ
300220,金运激光,C 制造业,SZ
300221,银禧科技,C 制造业,SZ
300222,科大智能,C 制造业,SZ
300223,君正股份,C 制造业,SZ
300224,正海磁材,C 制造业,SZ
300225,金力泰,C 制造业,SZ
300226,上海钢联,L 商务服务,SZ
300227,光韵达,C 制造业,SZ
300228,富瑞特装,C 制造业,SZ
300229,拓尔思,I 信息技术,SZ
300230,永利股份,C 制造业,SZ
300231,银信科技,I 信息技术,SZ
300232,洲明科技,C 制造业,SZ
300233,金城医药,C 制造业,SZ
300234,开尔新材,C 制造业,SZ
300235,方直科技,I 信息技术,SZ
300236,上海新阳,C 制造业,SZ
300237,ST美晨,C 制造业,SZ
300238,冠昊生物,C 制造业,SZ
300239,东宝生物,C 制造业,SZ
300240,飞力达,G 运输仓储,SZ
300241,瑞丰光电,C 制造业,SZ
300242,佳云科技,L 商务服务,SZ
300243,瑞丰高材,C 制造业,SZ
300244,迪安诊断,Q 卫生,SZ
300245,ST天玑,I 信息技术,SZ
300246,宝莱特,C 制造业,SZ
300247,融捷健康,C 制造业,SZ
300248,新开普,I 信息技术,SZ
300249,依米康,I 信息技术,SZ
300250,初灵信息,I 信息技术,SZ
300251,光线传媒,R 文化传播,SZ
300252,金信诺,C 制造业,SZ
300253,卫宁健康,I 信息技术,SZ
300254,仟源医药,C 制造业,SZ
300255,常山药业,C 制造业,SZ
300256,星星科技,C 制造业,SZ
300257,开山股份,C 制造业,SZ
300258,精锻科技,C 制造业,SZ
300259,新天科技,C 制造业,SZ
300260,新莱应材,C 制造业,SZ
300261,雅本化学,C 制造业,SZ
300263,隆华科技,C 制造业,SZ
300264,佳创视讯,I 信息技术,SZ
300265,通光线缆,C 制造业,SZ
300266,兴源环境,N 公共环保,SZ
300267,尔康制药,C 制造业,SZ
300268,佳沃食品,C 制造业,SZ
300269,联建光电,C 制造业,SZ
300270,中威电子,C 制造业,SZ
300271,华宇软件,I 信息技术,SZ
300272,开能健康,C 制造业,SZ
300274,阳光电源,C 制造业,SZ
300275,梅安森,I 信息技术,SZ
300276,三丰智能,C 制造业,SZ
300277,汽轮科技,I 信息技术,SZ
300278,华昌达,C 制造业,SZ
300279,和晶科技,C 制造业,SZ
300281,金明精机,C 制造业,SZ
300283,温州宏丰,C 制造业,SZ
300284,苏交科,M 科研服务,SZ
300285,国瓷材料,C 制造业,SZ
300286,安科瑞,C 制造业,SZ
300287,飞利信,I 信息技术,SZ
300288,朗玛信息,I 信息技术,SZ
300289,利德曼,C 制造业,SZ
300290,ST荣科,I 信息技术,SZ
300291,百纳千成,R 文化传播,SZ
300292,吴通控股,I 信息技术,SZ
300293,蓝英装备,C 制造业,SZ
300294,博雅生物,C 制造业,SZ
300295,*ST三六五,I 信息技术,SZ
300296,利亚德,C 制造业,SZ
300298,三诺生物,C 制造业,SZ
300299,富春股份,I 信息技术,SZ
300300,海峡创新,I 信息技术,SZ
300301,ST长方,C 制造业,SZ
300302,同有科技,I 信息技术,SZ
300303,聚飞光电,C 制造业,SZ
300304,云意电气,C 制造业,SZ
300305,裕兴股份,C 制造业,SZ
300306,远方信息,C 制造业,SZ
300307,慈星股份,C 制造业,SZ
300308,中际旭创,C 制造业,SZ
300310,宜通世纪,I 信息技术,SZ
300311,任子行,I 信息技术,SZ
300313,天山生物,A 农林牧渔,SZ
300314,戴维医疗,C 制造业,SZ
300315,掌趣科技,I 信息技术,SZ
300316,晶盛机电,C 制造业,SZ
300317,珈伟新能,C 制造业,SZ
300318,博晖创新,C 制造业,SZ
300319,麦捷科技,C 制造业,SZ
300320,海达股份,C 制造业,SZ
300321,同大股份,C 制造业,SZ
300322,硕贝德,C 制造业,SZ
300323,华灿光电,C 制造业,SZ
300324,旋极信息,I 信息技术,SZ
300326,ST凯利,C 制造业,SZ
300327,中颖电子,C 制造业,SZ
300328,宜安科技,C 制造业,SZ
300329,海伦钢琴,C 制造业,SZ
300331,苏大维格,C 制造业,SZ
300332,天壕能源,D 水电煤气,SZ
300333,兆日科技,I 信息技术,SZ
300334,津膜科技,C 制造业,SZ
300335,迪森股份,D 水电煤气,SZ
300337,银邦股份,C 制造业,SZ
300338,*ST开元,P 教育,SZ
300339,润和软件,I 信息技术,SZ
300340,科恒股份,C 制造业,SZ
300341,麦克奥迪,C 制造业,SZ
300342,天银机电,C 制造业,SZ
300343,联创股份,C 制造业,SZ
300345,华民股份,C 制造业,SZ
300346,南大光电,C 制造业,SZ
300347,泰格医药,M 科研服务,SZ
300348,长亮科技,I 信息技术,SZ
300349,金卡智能,I 信息技术,SZ
300350,华鹏飞,G 运输仓储,SZ
300351,永贵电器,C 制造业,SZ
300352,ST信源,I 信息技术,SZ
300353,东土科技,C 制造业,SZ
300354,东华测试,C 制造业,SZ
300355,蒙草生态,N 公共环保,SZ
300357,我武生物,C 制造业,SZ
300358,楚天科技,C 制造业,SZ
300359,全通教育,P 教育,SZ
300360,炬华科技,C 制造业,SZ
300363,博腾股份,C 制造业,SZ
300364,中文在线,R 文化传播,SZ
300365,恒华科技,I 信息技术,SZ
300366,ST创意,I 信息技术,SZ
300368,汇金股份,I 信息技术,SZ
300369,绿盟科技,I 信息技术,SZ
300370,安控科技,C 制造业,SZ
300371,汇中股份,C 制造业,SZ
300373,扬杰科技,C 制造业,SZ
300374,中铁装配,C 制造业,SZ
300375,鹏翎股份,C 制造业,SZ
300376,易事特,C 制造业,SZ
300377,赢时胜,I 信息技术,SZ
300378,鼎捷数智,I 信息技术,SZ
300380,安硕信息,I 信息技术,SZ
300381,溢多利,C 制造业,SZ
300382,斯莱克,C 制造业,SZ
300383,光环新网,I 信息技术,SZ
300384,三联虹普,M 科研服务,SZ
300385,ST雪浪,C 制造业,SZ
300386,飞天诚信,I 信息技术,SZ
300387,富邦科技,C 制造业,SZ
300388,节能国祯,N 公共环保,SZ
300389,艾比森,C 制造业,SZ
300390,天华新能,C 制造业,SZ
300393,中来股份,C 制造业,SZ
300394,天孚通信,C 制造业,SZ
300395,菲利华,C 制造业,SZ
300396,ST迪瑞,C 制造业,SZ
300397,天和防务,C 制造业,SZ
300398,飞凯材料,C 制造业,SZ
300399,天利科技,I 信息技术,SZ
300400,劲拓股份,C 制造业,SZ
300401,花园生物,C 制造业,SZ
300402,宝色股份,C 制造业,SZ
300403,汉宇集团,C 制造业,SZ
300404,博济医药,M 科研服务,SZ
300405,科隆股份,C 制造业,SZ
300406,九强生物,C 制造业,SZ
300407,凯发电气,C 制造业,SZ
300408,三环集团,C 制造业,SZ
300409,道氏技术,C 制造业,SZ
300410,正业科技,C 制造业,SZ
300411,金盾股份,C 制造业,SZ
300412,迦南科技,C 制造业,SZ
300413,芒果超媒,I 信息技术,SZ
300414,中光防雷,C 制造业,SZ
300415,伊之密,C 制造业,SZ
300416,苏试试验,M 科研服务,SZ
300417,南华仪器,C 制造业,SZ
300418,昆仑万维,I 信息技术,SZ
300419,ST浩丰,I 信息技术,SZ
300420,五洋自控,C 制造业,SZ
300421,力星股份,C 制造业,SZ
300422,博世科,N 公共环保,SZ
300423,昇辉科技,C 制造业,SZ
300424,航新科技,C 制造业,SZ
300425,中建环能,C 制造业,SZ
300426,华智数媒,R 文化传播,SZ
300427,红相股份,C 制造业,SZ
300428,立中集团,C 制造业,SZ
300429,强力新材,C 制造业,SZ
300430,*ST益通,C 制造业,SZ
300432,富临精工,C 制造业,SZ
300433,蓝思科技,C 制造业,SZ
300434,金石亚药,C 制造业,SZ
300435,中泰股份,D 水电煤气,SZ
300436,广生堂,C 制造业,SZ
300437,清水源,C 制造业,SZ
300438,鹏辉能源,C 制造业,SZ
300439,美康生物,C 制造业,SZ
300440,运达科技,I 信息技术,SZ
300441,鲍斯股份,C 制造业,SZ
300442,润泽科技,I 信息技术,SZ
300443,金雷股份,C 制造业,SZ
300444,双杰电气,C 制造业,SZ
300445,康斯特,C 制造业,SZ
300446,航天智造,C 制造业,SZ
300447,全信股份,C 制造业,SZ
300448,浩云科技,I 信息技术,SZ
300449,汉邦高科,C 制造业,SZ
300450,先导智能,C 制造业,SZ
300451,创业慧康,I 信息技术,SZ
300452,山河药辅,C 制造业,SZ
300453,三鑫医疗,C 制造业,SZ
300454,深信服,I 信息技术,SZ
300455,航天智装,C 制造业,SZ
300456,赛微电子,C 制造业,SZ
300457,赢合科技,C 制造业,SZ
300458,全志科技,C 制造业,SZ
300459,汤姆猫,I 信息技术,SZ
300460,ST惠伦,C 制造业,SZ
300461,田中精机,C 制造业,SZ
300462,ST华铭,C 制造业,SZ
300463,迈克生物,C 制造业,SZ
300464,星徽股份,F 批发零售,SZ
300465,高伟达,I 信息技术,SZ
300466,赛摩智能,C 制造业,SZ
300467,迅游科技,I 信息技术,SZ
300468,四方精创,I 信息技术,SZ
300469,信息发展,I 信息技术,SZ
300470,中密控股,C 制造业,SZ
300471,厚普股份,C 制造业,SZ
300472,*ST新元,C 制造业,SZ
300473,德尔股份,C 制造业,SZ
300474,景嘉微,C 制造业,SZ
300475,香农芯创,F 批发零售,SZ
300476,胜宏科技,C 制造业,SZ
300477,ST合纵,C 制造业,SZ
300478,杭州高新,C 制造业,SZ
300479,神思电子,I 信息技术,SZ
300480,光力科技,C 制造业,SZ
300481,濮阳惠成,C 制造业,SZ
300482,万孚生物,C 制造业,SZ
300483,首华燃气,B 采矿业,SZ
300484,蓝海华腾,C 制造业,SZ
300485,赛升药业,C 制造业,SZ
300486,东杰智能,C 制造业,SZ
300487,蓝晓科技,C 制造业,SZ
300488,恒锋工具,C 制造业,SZ
300489,光智科技,C 制造业,SZ
300490,华自科技,C 制造业,SZ
300491,通合科技,C 制造业,SZ
300492,华图山鼎,P 教育,SZ
300493,润欣科技,F 批发零售,SZ
300494,盛天网络,I 信息技术,SZ
300496,中科创达,I 信息技术,SZ
300497,富祥股份,C 制造业,SZ
300498,温氏股份,A 农林牧渔,SZ
300499,高澜股份,C 制造业,SZ
300500,启迪设计,M 科研服务,SZ
300501,海顺新材,C 制造业,SZ
300502,新易盛,C 制造业,SZ
300503,昊志机电,C 制造业,SZ
300504,天邑股份,C 制造业,SZ
300505,川金诺,C 制造业,SZ
300506,名家汇,E 建筑业,SZ
300507,苏奥传感,C 制造业,SZ
300508,维宏股份,C 制造业,SZ
300509,新美星,C 制造业,SZ
300510,金冠股份,C 制造业,SZ
300511,雪榕生物,A 农林牧渔,SZ
300512,中亚股份,C 制造业,SZ
300513,恒实科技,I 信息技术,SZ
300514,友讯达,C 制造业,SZ
300515,三德科技,C 制造业,SZ
300516,久之洋,C 制造业,SZ
300517,海波重科,E 建筑业,SZ
300518,新迅达,I 信息技术,SZ
300519,新光药业,C 制造业,SZ
300520,科大国创,I 信息技术,SZ
300521,爱司凯,C 制造业,SZ
300522,世名科技,C 制造业,SZ
300523,辰安科技,I 信息技术,SZ
300525,博思软件,I 信息技术,SZ
300527,ST应急,C 制造业,SZ
300528,幸福蓝海,R 文化传播,SZ
300529,健帆生物,C 制造业,SZ
300530,领湃科技,C 制造业,SZ
300531,优博讯,C 制造业,SZ
300532,今天国际,I 信息技术,SZ
300533,冰川网络,I 信息技术,SZ
300534,陇神戎发,C 制造业,SZ
300535,达威股份,C 制造业,SZ
300536,农尚环境,E 建筑业,SZ
300537,广信材料,C 制造业,SZ
300538,同益股份,F 批发零售,SZ
300539,横河精密,C 制造业,SZ
300540,蜀道装备,C 制造业,SZ
300541,先进数通,I 信息技术,SZ
300542,新晨科技,I 信息技术,SZ
300543,朗科智能,C 制造业,SZ
300545,联得装备,C 制造业,SZ
300546,雄帝科技,C 制造业,SZ
300547,川环科技,C 制造业,SZ
300548,长芯博创,C 制造业,SZ
300549,优德精密,C 制造业,SZ
300550,和仁科技,I 信息技术,SZ
300551,古鳌科技,C 制造业,SZ
300552,万集科技,C 制造业,SZ
300553,集智股份,C 制造业,SZ
300554,三超新材,C 制造业,SZ
300555,ST路通,C 制造业,SZ
300556,丝路视觉,I 信息技术,SZ
300557,理工光科,C 制造业,SZ
300558,贝达药业,C 制造业,SZ
300559,佳发教育,I 信息技术,SZ
300560,中富通,I 信息技术,SZ
300561,汇金科技,I 信息技术,SZ
300562,乐心医疗,C 制造业,SZ
300563,神宇股份,C 制造业,SZ
300564,筑博设计,M 科研服务,SZ
300565,科信技术,C 制造业,SZ
300566,激智科技,C 制造业,SZ
300567,精测电子,C 制造业,SZ
300568,星源材质,C 制造业,SZ
300569,天能重工,C 制造业,SZ
300570,太辰光,C 制造业,SZ
300571,平治信息,C 制造业,SZ
300572,安车检测,C 制造业,SZ
300573,兴齐眼药,C 制造业,SZ
300575,中旗股份,C 制造业,SZ
300576,容大感光,C 制造业,SZ
300577,开润股份,C 制造业,SZ
300578,会畅科技,I 信息技术,SZ
300579,数字认证,I 信息技术,SZ
300580,贝斯特,C 制造业,SZ
300581,晨曦航空,C 制造业,SZ
300582,英飞特,C 制造业,SZ
300583,赛托生物,C 制造业,SZ
300584,海辰药业,C 制造业,SZ
300585,奥联电子,C 制造业,SZ
300586,美联新材,C 制造业,SZ
300587,天铁科技,C 制造业,SZ
300588,熙菱信息,I 信息技术,SZ
300589,江龙船艇,C 制造业,SZ
300590,移为通信,C 制造业,SZ
300591,万里马,C 制造业,SZ
300592,华凯易佰,F 批发零售,SZ
300593,新雷能,C 制造业,SZ
300594,ST朗进,C 制造业,SZ
300595,欧普康视,C 制造业,SZ
300596,利安隆,C 制造业,SZ
300597,吉大通信,I 信息技术,SZ
300598,诚迈科技,I 信息技术,SZ
300599,雄塑科技,C 制造业,SZ
300600,国瑞科技,C 制造业,SZ
300601,康泰生物,C 制造业,SZ
300602,飞荣达,C 制造业,SZ
300603,立昂技术,I 信息技术,SZ
300604,长川科技,C 制造业,SZ
300605,恒锋信息,I 信息技术,SZ
300606,金太阳,C 制造业,SZ
300607,拓斯达,C 制造业,SZ
300608,思特奇,I 信息技术,SZ
300609,汇纳科技,I 信息技术,SZ
300610,晨化股份,C 制造业,SZ
300611,美力科技,C 制造业,SZ
300612,宣亚国际,L 商务服务,SZ
300613,富瀚微,I 信息技术,SZ
300614,百川畅银,N 公共环保,SZ
300615,欣天科技,C 制造业,SZ
300616,尚品宅配,C 制造业,SZ
300617,安靠智电,C 制造业,SZ
300618,寒锐钴业,C 制造业,SZ
300619,金银河,C 制造业,SZ
300620,光库科技,C 制造业,SZ
300621,维业股份,E 建筑业,SZ
300622,博士眼镜,F 批发零售,SZ
300623,捷捷微电,C 制造业,SZ
300624,万兴科技,I 信息技术,SZ
300625,三雄极光,C 制造业,SZ
300626,华瑞股份,C 制造业,SZ
300627,华测导航,C 制造业,SZ
300628,亿联网络,C 制造业,SZ
300629,新劲刚,C 制造业,SZ
300631,久吾高科,C 制造业,SZ
300632,光莆股份,C 制造业,SZ
300633,开立医疗,C 制造业,SZ
300634,彩讯股份,I 信息技术,SZ
300635,中达安,M 科研服务,SZ
300636,同和药业,C 制造业,SZ
300637,扬帆新材,C 制造业,SZ
300638,广和通,C 制造业,SZ
300639,凯普生物,C 制造业,SZ
300640,德艺文创,C 制造业,SZ
300641,正丹股份,C 制造业,SZ
300642,透景生命,C 制造业,SZ
300643,万通智控,C 制造业,SZ
300644,南京聚隆,C 制造业,SZ
300645,正元智慧,I 信息技术,SZ
300647,超频三,C 制造业,SZ
300648,星云股份,C 制造业,SZ
300649,杭州园林,M 科研服务,SZ
300650,太龙股份,F 批发零售,SZ
300651,金陵体育,C 制造业,SZ
300652,雷迪克,C 制造业,SZ
300653,正海生物,C 制造业,SZ
300654,世纪天鸿,R 文化传播,SZ
300655,晶瑞电材,C 制造业,SZ
300656,民德电子,C 制造业,SZ
300657,弘信电子,C 制造业,SZ
300658,延江股份,C 制造业,SZ
300659,中孚信息,I 信息技术,SZ
300660,江苏雷利,C 制造业,SZ
300661,圣邦股份,C 制造业,SZ
300662,科锐国际,L 商务服务,SZ
300663,科蓝软件,I 信息技术,SZ
300664,鹏鹞环保,N 公共环保,SZ
300665,飞鹿股份,C 制造业,SZ
300666,江丰电子,C 制造业,SZ
300667,必创科技,C 制造业,SZ
300668,杰恩股份,L 商务服务,SZ
300669,沪宁股份,C 制造业,SZ
300670,大烨智能,C 制造业,SZ
300671,富满微,I 信息技术,SZ
300672,国科微,C 制造业,SZ
300673,佩蒂股份,C 制造业,SZ
300674,宇信科技,I 信息技术,SZ
300675,建科院,M 科研服务,SZ
300676,华大基因,M 科研服务,SZ
300677,英科医疗,C 制造业,SZ
300678,中科信息,I 信息技术,SZ
300679,电连技术,C 制造业,SZ
300680,隆盛科技,C 制造业,SZ
300681,英搏尔,C 制造业,SZ
300682,朗新科技,I 信息技术,SZ
300683,海特生物,C 制造业,SZ
300684,中石科技,C 制造业,SZ
300685,艾德生物,C 制造业,SZ
300686,智动力,C 制造业,SZ
300687,赛意信息,I 信息技术,SZ
300688,创业黑马,L 商务服务,SZ
300689,澄天伟业,C 制造业,SZ
300690,双一科技,C 制造业,SZ
300691,联合光电,C 制造业,SZ
300692,中赋科技,N 公共环保,SZ
300693,盛弘股份,C 制造业,SZ
300694,蠡湖股份,C 制造业,SZ
300695,兆丰股份,C 制造业,SZ
300696,爱乐达,C 制造业,SZ
300697,电工合金,C 制造业,SZ
300698,万马科技,C 制造业,SZ
300699,光威复材,C 制造业,SZ
300700,岱勒新材,C 制造业,SZ
300701,森霸传感,C 制造业,SZ
300702,天宇股份,C 制造业,SZ
300703,创源股份,C 制造业,SZ
300705,九典制药,C 制造业,SZ
300706,阿石创,C 制造业,SZ
300707,威唐工业,C 制造业,SZ
300708,聚灿光电,C 制造业,SZ
300709,精研科技,C 制造业,SZ
300710,万隆光电,C 制造业,SZ
300711,广哈通信,C 制造业,SZ
300712,永福股份,E 建筑业,SZ
300713,英可瑞,C 制造业,SZ
300715,凯伦股份,C 制造业,SZ
300716,*ST泉为,C 制造业,SZ
300717,华信新材,C 制造业,SZ
300718,长盛轴承,C 制造业,SZ
300719,安达维尔,C 制造业,SZ
300720,海川智能,C 制造业,SZ
300721,怡达股份,C 制造业,SZ
300722,新余国科,C 制造业,SZ
